"GeneIDs","count"
"EXORDIUM_like_3,xyloglucan_endotransglucosylase/hydrolase_9",1
"Endomembrane_protein_70_protein_family,Ha412HOChr08g0349021,NAD(P)-linked_oxidoreductase_superfamily_protein,NAD(P)-linked_oxidoreductase_superfamily_protein",1
"Endoplasmic_reticulum_vesicle_transporter_protein,dentin_sialophosphoprotein-like_protein",1
"Endoribonuclease/protein_kinase_IRE1-like_protein,[LOW_BITSCORE]_HSP20-like_chaperones_superfamily_protein,Endoribonuclease/protein_kinase_IRE1-like_protein",1
"Enhancer_of_polycomb-like_transcription_factor_protein",1
"Erythronate-4-phosphate_dehydrogenase_family_protein",1
"Esterase/lipase/thioesterase_family_protein,Cytidine/deoxycytidylate_deaminase_family_protein,uncharacterized_protein_AT1G54920,Transducin/WD40_repeat-like_superfamily_protein,actin_7",1
"Exostosin_family_protein,Exostosin_family_protein,ARM_repeat_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,F-box/RNI-like/FBD-like_domains-containing_protein",1
"F-box/RNI-like_superfamily_protein,F-box_family_protein,[LOW_BITSCORE]_cytochrome_c_biogenesis_FN1_(mitochondrion),F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein",1
"F-box/RNI-like_superfamily_protein,alanine_aminotransferase_2,Remorin_family_protein,LL-diaminopimelate_aminotransferase,phosphatidylinositol-4-phosphate_5-kinase_family_protein",1
"F-box_and_associated_interaction_domains-containing_protein,Ribosomal_protein_S11_family_protein,ER_membrane_protein,_putative_(DUF962),RNA-binding_KH_domain-containing_protein",1
"F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_poly(A)-binding_protein_5",1
"F-box_family_protein",1
"F-box_family_protein,[LOW_BITSCORE]_Aminotransferase-like,_plant_mobile_domain_family_protein,[LOW_BITSCORE]_glucan_synthase-like_8,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_F-box_family_protein",1
"F-box_family_protein,[LOW_BITSCORE]_cytochrome_c_biogenesis_FN1_(mitochondrion),F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein,F-box/RNI-like_superfamily_protein",1
"F-box_family_protein,phytochromobilin:ferredoxin_oxidoreductase,_chloroplast_/_phytochromobilin_synthase_(HY2),calmodulin-domain_protein_kinase_7,[LOW_BITSCORE]_basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,calmodulin_7,BTB-POZ_and_MATH_domain_4,RNA_processing_FACTOR,rna_processing_factor_2,rna_processing_factor_2",1
"FAD-binding_Berberine_family_protein",1
"FAD-binding_Berberine_family_protein,FAD-binding_Berberine_family_protein",1
"FAD-binding_Berberine_family_protein,FAD-binding_Berberine_family_protein,FAD-binding_Berberine_family_protein",1
"FAR1-related_sequence_8,SPX_domain-containing_protein_1,alpha/beta-Hydrolases_superfamily_protein,MUTM_homolog-1,MUTM_homolog-1,MUTM_homolog-1,MUTM_homolog-1",1
"FRS_(FAR1_Related_Sequences)_transcription_factor_family,[LOW_BITSCORE]_Ypt/Rab-GAP_domain_of_gyp1p_superfamily_protein,FER-like_regulator_of_iron_uptake",1
"Fatty_acid_hydroxylase_superfamily",1
"Flavin-binding_monooxygenase_family_protein,alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_Beta-galactosidase_related_protein,UDP-D-glucose/UDP-D-galactose_4-epimerase_5,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein",1
"Flavin-binding_monooxygenase_family_protein,beta_glucosidase_40,bromo-adjacent_homology_(BAH)_domain-containing_protein,LYR_family_of_Fe/S_cluster_biogenesis_protein,histone_deacetylase-like_protein",1
"FtsH_extracellular_protease_family,trehalose-phosphatase/synthase_7",1
"GATA_transcription_factor_15",1
"GC-rich_sequence_DNA-binding_factor-like_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",1
"GDSL-like_Lipase/Acylhydrolase_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein",1
"GDSL-like_Lipase/Acylhydrolase_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,Ca2+-binding_protein_1,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"GDSL-like_Lipase/Acylhydrolase_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,dsRNA-binding_protein_2,RAC-like_2",1
"GDSL-like_Lipase/Acylhydrolase_superfamily_protein,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein",1
"GPI-anchored_adhesin-like_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,metacaspase_1",1
"GRF1-interacting_factor_3,Lung_seven_transmembrane_receptor_family_protein,heat_shock_protein_21",1
"GTP_binding_protein,F-box_family_protein,F-box_family_protein,[LOW_BITSCORE]_50S_ribosomal_protein_L34,F-box_family_protein,high_mobility_group,F-box_family_protein,[LOW_BITSCORE]_ARM_repeat_superfamily_protein,F-box_family_protein,F-box_family_protein,F-box_family_protein,gamma_histone_variant_H2AX,F-box_family_protein,glycosyltransferase_family_protein,F-box_family_protein,Basic-leucine_zipper_(bZIP)_transcription_factor_family_protein",1
"Galactose_oxidase/kelch_repeat_superfamily_protein,binding_protein,UDP-Glycosyltransferase_superfamily_protein,cytochrome_P450_family_protein,phox_(PX)_domain-containing_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,binding_protein,cytochrome_P450_family_protein,UDP-Glycosyltransferase_superfamily_protein,UDP-Glycosyltransferase_superfamily_protein",1
"Galactose_oxidase/kelch_repeat_superfamily_protein,lectin_protein_kinase_family_protein,lectin_protein_kinase_family_protein,U4/U6.U5_small_nuclear_ribonucleoprotein",1
"Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein",1
"Glycogen/starch_synthases,_ADP-glucose_type,transcription_initiation_factor_TFIID_subunit,Calcium-dependent_protein_kinase_family_protein",1
"Glycolipid_transfer_protein_(GLTP)_family_protein,ARM_repeat_superfamily_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein,small_nuclear_ribonucleoprotein_F,Phototropic-responsive_NPH3_family_protein",1
"Glycosyl_hydrolase_family_protein,[LOW_BITSCORE]_Clathrin,_heavy_chain,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,NADH-ubiquinone_oxidoreductase_24_kDa_subunit,AUX/IAA_transcriptional_regulator_family_protein,indoleacetic_acid-induced_protein_16,RNI-like_superfamily_protein,Ha412HOChr15g0697421",1
"Glycosyl_hydrolase_superfamily_protein",1
"GroES-like_zinc-binding_alcohol_dehydrogenase_family_protein",1
"GroES-like_zinc-binding_alcohol_dehydrogenase_family_protein,phosphoenolpyruvate_carboxylase-related_kinase_1,[LOW_BITSCORE]_IQ-domain_25,C-repeat-binding_factor_4,MATE_efflux_family_protein",1
"HIT_zinc_finger_and_PAPA-1-like_domain-containing_protein,Ha412HOChr09g0386571",1
"HNH_endonuclease_domain-containing_protein",1
"HPT_phosphotransmitter_4",1
"HSP20-like_chaperones_superfamily_protein,[LOW_BITSCORE]_homeobox_protein_6",1
"HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein,auxin-like_1_protein",1
"HXXXD-type_acyl-transferase_family_protein,[LOW_BITSCORE]_aleurain-like_protease,dynamin-related_protein_3A,Inositol_monophosphatase_family_protein,flavin-dependent_monooxygenase_1,[LOW_BITSCORE]_ubiquitin_family_protein,CRT_(chloroquine-resistance_transporter)-like_transporter_2,[LOW_BITSCORE]_Leucine-rich_repeat_transmembrane_protein_kinase_family_protein,downstream_neighbor_of_Son,Rhamnogalacturonate_lyase_family_protein,[LOW_BITSCORE]_ethylene_induced_calmodulin_binding_protein",1
"Ha412HOChr01g0014151,villin_3,3'-5'-exoribonuclease_family_protein,transmembrane_protein,_putative_(DUF288),Leucine-rich_repeat_protein_kinase_family_protein,Uncharacterized_protein_AT2G41830",1
"Ha412HOChr01g0043901,Ha412HOChr01g0043911",1
"Ha412HOChr02g0077521,brassinosteroid-responsive_RING-H2,golgin_Putative_6",1
"Ha412HOChr02g0082521",1
"Ha412HOChr02g0086481",1
"Ha412HOChr04g0165071,[LOW_BITSCORE]_3'-phosphoinositide-dependent_protein_kinase_1,NAD(P)-binding_Rossmann-fold_superfamily_protein,T-complex_protein_11,proteasome_activating_protein_200,cryptochrome_1",1
"Ha412HOChr05g0207761,glutamine_dumper_2,glutamine_dumper_3,glutamine_dumper_2,ADP-ribosylation_factor_3,glutamate_synthase_2,glutamine-tRNA_ligase,_putative_/_glutaminyl-tRNA_synthetase,_putative_/_GlnRS,xylose_isomerase_family_protein,alpha/beta-Hydrolases_superfamily_protein",1
"Ha412HOChr05g0212121,cytochrome_P450,_family_76,_subfamily_G,_polypeptide_1",1
"Ha412HOChr05g0215791",1
"Ha412HOChr05g0216261",1
"Ha412HOChr05g0240431,[LOW_BITSCORE]_pectinesterase_(Protein_of_unknown_function,_DUF538),glucose_6-phosphate/phosphate_translocator_1,Ha412HOChr05g0240491,Ras-related_small_GTP-binding_family_protein,[LOW_BITSCORE]_hexon,Ankyrin_repeat_family_protein,[LOW_BITSCORE]_trigger_factor_type_chaperone_family_protein,polymerase_gamma_1",1
"Ha412HOChr06g0254651,lumazine-binding_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G08010,lumazine-binding_family_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,[LOW_BITSCORE]_basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",1
"Ha412HOChr06g0278291,floral_homeotic_protein_(HUA1),phosphoenolpyruvate_carboxylase_3,aldehyde_dehydrogenase_5F1,[LOW_BITSCORE]_WEB_family_protein_(DUF827),Carbohydrate-binding_X8_domain_superfamily_protein,[LOW_BITSCORE]_Pectin_lyase-like_superfamily_protein",1
"Ha412HOChr08g0343981,[LOW_BITSCORE]_ARM_repeat_superfamily_protein",1
"Ha412HOChr09g0378221",1
"Ha412HOChr12g0559241,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,NAC_(No_Apical_Meristem)_domain_transcriptional_regulator_superfamily_protein",1
"Ha412HOChr13g0587081,beta-D-xylosidase_4,WCRKC_thioredoxin_1",1
"Ha412HOChr13g0587741,Calcium-dependent_lipid-binding_(CaLB_domain)_plant_phosphoribosyltransferase_family_protein,Cysteine_proteinases_superfamily_protein",1
"Ha412HOChr13g0597991,RING/U-box_superfamily_protein",1
"Ha412HOChr13g0621621,AT_hook_motif_DNA-binding_family_protein,glutathione_peroxidase_6,RNA-binding_NOB1-like_protein,GATA_type_zinc_finger_transcription_factor_family_protein",1
"Ha412HOChr14g0649421",1
"Ha412HOChr14g0671051",1
"Ha412HOChr15g0719171,Xanthine/uracil_permease_family_protein,O-fucosyltransferase_family_protein,[LOW_BITSCORE]_minichromosome_maintenance_10,Mitogen_activated_protein_kinase_kinase_kinase-like_protein",1
"Ha412HOChr16g0749741,Cystathionine_beta-synthase_(CBS)_protein,phosphatidic_acid_phosphatase-related_/_PAP2-like_protein,uncharacterized_protein_AT3G15780",1
"Ha412HOChr17g0834591,[LOW_BITSCORE]_poly(A)_binding_protein_8,Protein_phosphatase_2C_family_protein",1
"Ha412HOChr17g0834781,[LOW_BITSCORE]_NAD-dependent_malic_enzyme_1",1
"Ha412HOChr17g0851121,protodermal_factor_1,aspartate_aminotransferase_1,ovate_family_protein_17,heat_shock_transcription_factor_A4A",1
"Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,[LOW_BITSCORE]_5'-3'_exoribonuclease_3,Ha412HOChr03g0097821,Disease_resistance_protein_(TIR-NBS-LRR_class)_family,Disease_resistance_protein_(TIR-NBS-LRR_class)_family",1
"Histidine_kinase-,_DNA_gyrase_B-,_and_HSP90-like_ATPase_family_protein,Ha412HOChr08g0364321,[LOW_BITSCORE]_rhamnogalacturonan_xylosyltransferase_2",1
"Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein",1
"Homeodomain-like_superfamily_protein,Protein_kinase_superfamily_protein",1
"Homeodomain-like_superfamily_protein,RNA-binding_protein",1
"Homeodomain-like_superfamily_protein,RNA-binding_protein,BAT2_domain_protein,receptor-like_kinase_902,Leucine-rich_repeat_(LRR)_family_protein,phox_domain-containing_protein",1
"Homeodomain-like_transcriptional_regulator",1
"Inositol_monophosphatase_family_protein,[LOW_BITSCORE]_plant_glycogenin-like_starch_initiation_protein_2,[LOW_BITSCORE]_UDP-Glycosyltransferase_superfamily_protein,3beta-hydroxysteroid-dehydrogenase/decarboxylase_isoform_2,Phosphate-responsive_1_family_protein",1
"Integrase-type_DNA-binding_superfamily_protein",1
"Integrase-type_DNA-binding_superfamily_protein,2-aminoethanethiol_dioxygenase,_putative_(DUF1637),ubiquiting-conjugating_enzyme_2,IQ-domain_31",1
"Integrase-type_DNA-binding_superfamily_protein,[LOW_BITSCORE]_ATP_binding_protein,phosphofructokinase_4,alpha/beta-Hydrolases_superfamily_protein",1
"Integrase-type_DNA-binding_superfamily_protein,histone_mono-ubiquitination_1,Lactate/malate_dehydrogenase_family_protein",1
"K+_efflux_antiporter_4",1
"K-box_region_and_MADS-box_transcription_factor_family_protein",1
"LETM1-like_protein,homeodomain_GLABROUS_1,Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein",1
"LMBR1-like_membrane_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,dicarboxylate_transport_2.1",1
"LONGIFOLIA_protein",1
"LORELEI-LIKE-GPI-ANCHORED_PROTEIN_1,disease_resistance_family_protein_/_LRR_family_protein,C2H2_type_zinc_finger_transcription_factor_family",1
"LUC7_related_protein,transmembrane_protein,_putative_(Protein_of_unknown_function,_DUF538),transmembrane_protein,_putative_(DUF2358)",1
"Lactoylglutathione_lyase_/_glyoxalase_I_family_protein,Ha412HOChr10g0446221,Uncharacterized_protein_AT2G41830,ozone-responsive_stress-like_protein_(DUF1138),imidazolonepropionase_(Protein_of_unknown_function,_DUF642)",1
"Lecithin:cholesterol_acyltransferase_family_protein,magnesium_(Mg)_transporter_10,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_branched-chain_aminotransferase4,coiled-coil_protein,serine_carboxypeptidase-like_51",1
"Leucine-rich_receptor-like_protein_kinase_family_protein",1
"Leucine-rich_repeat_(LRR)_family_protein,[LOW_BITSCORE]_Calcium-binding_EF_hand_family_protein",1
"LisH_and_RanBPM_domains_containing_protein",1
"MAPK/ERK_kinase_kinase_1,C-jun-amino-terminal_kinase-interacting_protein",1
"MAP_kinase_7,[LOW_BITSCORE]_nuclear_poly(a)_polymerase,[LOW_BITSCORE]_Putative_endonuclease_or_glycosyl_hydrolase",1
"MAP_kinase_9,[LOW_BITSCORE]_ankyrin_repeat_family_protein,Major_facilitator_superfamily_protein,homeobox_protein_knotted-1-like_3",1
"MATE_efflux_family_protein",1
"MATE_efflux_family_protein,AMP-dependent_synthetase_and_ligase_family_protein,ADP-glucose_pyrophosphorylase_small_subunit_2,Cyclin_B2;1,Phosphoinositide_phosphatase_family_protein,tail-anchored_protein_insertion_receptor_WRB-like_protein,high_mobility_group_B2",1
"MATE_efflux_family_protein,BRISC_complex_subunit_Abro1-like_protein,Tautomerase/MIF_superfamily_protein",1
"MATE_efflux_family_protein,BRISC_complex_subunit_Abro1-like_protein,Tautomerase/MIF_superfamily_protein,Tautomerase/MIF_superfamily_protein",1
"MATE_efflux_family_protein,heat_shock_protein_70_(Hsp_70)_family_protein,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,binding_/_calmodulin_binding_protein,DERLIN-2.2,tobamovirus_multiplication_1,pentatricopeptide_repeat_336,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein",1
"MEI2-like_protein_1,indeterminate(ID)-domain_12",1
"Major_facilitator_superfamily_protein",1
"Major_facilitator_superfamily_protein,1,3-beta-glucan_synthase_component_(DUF1218)",1
"Major_facilitator_superfamily_protein,DNAJ_heat_shock_family_protein,calcium-dependent_protein_kinase_30",1
"Major_facilitator_superfamily_protein,MICOS_complex_subunit,_putative_(DUF543),alpha/beta-Hydrolases_superfamily_protein,ATP-dependent_protease_La_(LON)_domain_protein",1
"Malectin/receptor-like_protein_kinase_family_protein,[LOW_BITSCORE]_Nucleotide-sugar_transporter_family_protein,Malectin/receptor-like_protein_kinase_family_protein,[LOW_BITSCORE]_polygalacturonase_inhibiting_protein_1",1
"Malectin/receptor-like_protein_kinase_family_protein,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_19",1
"Mannose-binding_lectin_superfamily_protein,[LOW_BITSCORE]_phosphoglycolate_phosphatase",1
"Matrixin_family_protein,Matrixin_family_protein,[LOW_BITSCORE]_myelin_transcription_factor,[LOW_BITSCORE]_Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_catalytics,[LOW_BITSCORE]_catalytics,[LOW_BITSCORE]_NOL1/NOP2/sun_family_protein_/_antitermination_NusB_domain-containing_protein,G-protein_gamma_subunit_2",1
"Minichromosome_maintenance_(MCM2/3/5)_family_protein,transcription_factor,3-ketoacyl-acyl_carrier_protein_synthase_III,hypothetical_protein_(DUF863)",1
"Mitochondrial_ATP_synthase_subunit_G_protein,KH_domain-containing_protein",1
"Mitochondrial_substrate_carrier_family_protein",1
"Mitochondrial_transcription_termination_factor_family_protein,uncharacterized_protein_AT1G22680,EamA-like_transporter_family_protein",1
"Myosin_family_protein_with_Dil_domain-containing_protein,[LOW_BITSCORE]_Glycosyl_hydrolases_family_31_protein,RNA_cyclase_family_protein,[LOW_BITSCORE]_Major_facilitator_superfamily_protein,Ha412HOChr11g0480461,[LOW_BITSCORE]_threonyl_and_alanyl_tRNA_synthetase_second_additional_domain-containing_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G42235",1
"N-acetylglucosaminylphosphatidylinositol_de-N-acetylase_family_protein,HMG-box_(high_mobility_group)_DNA-binding_family_protein,[LOW_BITSCORE]_target_of_rapamycin,Pentatricopeptide_repeat_(PPR)_superfamily_protein,3-oxo-5-alpha-steroid_4-dehydrogenase_(DUF1295),Nucleic_acid-binding,_OB-fold-like_protein,pentatricopeptide_(PPR)_repeat-containing_protein,Ribosomal_protein_L18ae_family,[LOW_BITSCORE]_RING/U-box_superfamily_protein,glutathione_S-transferase_PHI_9",1
"NAC_(No_Apical_Meristem)_domain_transcriptional_regulator_superfamily_protein,[LOW_BITSCORE]_autoinhibited_Ca2+-ATPase_11,nucleotide/nucleic_acid_binding_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",1
"NAC_domain_containing_protein_2",1
"NAC_domain_containing_protein_38,NAC_domain_containing_protein_38,NAC_domain_containing_protein_38",1
"NAC_domain_containing_protein_57,[LOW_BITSCORE]_methionine_synthase_3,Stabilizer_of_iron_transporter_SufD_/_Polynucleotidyl_transferase",1
"NAC_domain_containing_protein_80",1
"NAC_domain_containing_protein_82,NAC_domain_containing_protein_82,RING/U-box_superfamily_protein,receptor-like_protein_kinase_1",1
"NAC_domain_containing_protein_84,[LOW_BITSCORE]_UDP-glucosyl_transferase_71B5,hydroxyproline-rich_glycoprotein_family_protein",1
"NAD(P)-binding_Rossmann-fold_superfamily_protein",1
"NAD(P)-binding_Rossmann-fold_superfamily_protein,glutamate_receptor_2,transport/golgi_organization-like_protein_(DUF833)",1
"NAD(P)-binding_Rossmann-fold_superfamily_protein,myb_domain_protein_4r1,SLAC1_homologue_3,membrane-associated_kinase_regulator,Protein_kinase_superfamily_protein,plastidic_pyruvate_kinase_beta_subunit_1,[LOW_BITSCORE]_Basic-leucine_zipper_(bZIP)_transcription_factor_family_protein,Ubiquitin-associated/translation_elongation_factor_EF1B_protein",1
"NAD(P)-binding_Rossmann-fold_superfamily_protein,photosystem_II_stability/assembly_factor,_chloroplast_(HCF136),Peptidoglycan-binding_LysM_domain-containing_protein,Tudor/PWWP/MBT_domain-containing_protein,Tudor/PWWP/MBT_domain-containing_protein,[LOW_BITSCORE]_RING/U-box_superfamily_protein,uncharacterized_protein_AT5G08240",1
"NAD(P)-binding_Rossmann-fold_superfamily_protein,succinate_dehydrogenase_assembly_factor,DCD_(Development_and_Cell_Death)_domain_protein,F-box/LRR_protein,[LOW_BITSCORE]_GAST1_protein_homolog_4,F-box/LRR_protein,F-box/LRR_protein,F-box/LRR_protein,F-box/LRR_protein,[LOW_BITSCORE]_AZA-guanine_resistant1",1
"NAD(P)-linked_oxidoreductase_superfamily_protein,NAD(P)-linked_oxidoreductase_superfamily_protein,Ha412HOChr04g0158691",1
"NAD(P)-linked_oxidoreductase_superfamily_protein,NAD(P)-linked_oxidoreductase_superfamily_protein,[LOW_BITSCORE]_Histone_superfamily_protein,NAD(P)-linked_oxidoreductase_superfamily_protein",1
"NB-ARC_domain-containing_disease_resistance_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,[LOW_BITSCORE]_GATA_transcription_factor_11,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,HR-like_lesion-inducing_protein-like_protein,RNA_helicase_1",1
"NB-ARC_domain-containing_disease_resistance_protein,NB-ARC_domain-containing_disease_resistance_protein,2-aminoethanethiol_dioxygenase,_putative_(DUF1637)",1
"NB-ARC_domain-containing_disease_resistance_protein,Rho_GTPase-activating_protein,endoribonuclease_L-PSP_family_protein,RING/U-box_superfamily_protein",1
"NB-ARC_domain-containing_disease_resistance_protein,aldehyde_dehydrogenase_12A1,NB-ARC_domain-containing_disease_resistance_protein,[LOW_BITSCORE]_zinc_finger_protein-like_protein,NB-ARC_domain-containing_disease_resistance_protein,LRR_and_NB-ARC_domains-containing_disease_resistance_protein,LRR_and_NB-ARC_domains-containing_disease_resistance_protein,UDP-D-glucuronate_4-epimerase_2,Leucine-rich_repeat_protein_kinase_family_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,DHHC-type_zinc_finger_family_protein",1
"NSP-interacting_kinase_3,trichome_birefringence-like_protein_(DUF828),trichome_birefringence-like_protein_(DUF828),homeobox_protein_knotted-1-like_6,RNA_3'-terminal_phosphate_cyclase/enolpyruvate_transferase,_alpha/beta,Pectinacetylesterase_family_protein,[LOW_BITSCORE]_MAP_kinase_9",1
"Nascent_polypeptide-associated_complex_(NAC),_alpha_subunit_family_protein,[LOW_BITSCORE]_ARM_repeat_superfamily_protein,F-BOX_WITH_WD-40_2,Disease_resistance-responsive_(dirigent-like_protein)_family_protein,F-box_associated_ubiquitination_effector_family_protein,Disease_resistance-responsive_(dirigent-like_protein)_family_protein",1
"NmrA-like_negative_transcriptional_regulator_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G42785",1
"Nodulin_MtN3_family_protein,Cytochrome_c_oxidase_subunit_Vc_family_protein,DDE_family_endonuclease,ABL_interactor-like_protein_2,cellulose_synthase_like_G3,[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,cellulose_synthase_like_G3,[LOW_BITSCORE]_uncharacterized_protein_AT5G49590",1
"Nodulin_MtN3_family_protein,SNF7_family_protein,FAD/NAD(P)-binding_oxidoreductase_family_protein,nudix_hydrolase_homolog_26,exocyst_subunit_exo70_family_protein_A1,Nuclear_transport_factor_2_(NTF2)_family_protein,Double_Clp-N_motif-containing_P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"Nodulin_MtN3_family_protein,global_transcription_factor_group_A2",1
"Nuclear_transport_factor_2_(NTF2)_family_protein,Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein",1
"Nuclear_transport_factor_2_(NTF2)_family_protein_with_RNA_binding_(RRM-RBD-RNP_motifs)_domain-containing_protein",1
"Nucleic_acid-binding,_OB-fold-like_protein,Protein_kinase_superfamily_protein,Adaptin_family_protein,Ha412HOChr13g0617571",1
"Nucleotide-diphospho-sugar_transferases_superfamily_protein,phosphoinositide_binding_protein,Glyoxalase/Bleomycin_resistance_protein/Dioxygenase_superfamily_protein",1
"Nucleotide-sugar_transporter_family_protein,Putative_plant_snare_13",1
"Nucleotide/sugar_transporter_family_protein,[LOW_BITSCORE]_UvrABC_system_protein_C,beta-1,4-N-acetylglucosaminyltransferase_family_protein,Mitochondrial_substrate_carrier_family_protein,WUS-interacting_protein_2",1
"Nucleotidyltransferase_family_protein",1
"O-Glycosyl_hydrolases_family_17_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,uncharacterized_protein_AT4G10810,Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_folate_transporter_1,[LOW_BITSCORE]_SWAP_(Suppressor-of-White-APricot)/surp_RNA-binding_domain-containing_protein",1
"O-Glycosyl_hydrolases_family_17_protein,gamma_interferon_responsive_lysosomal_thiol_(GILT)_reductase_family_protein",1
"O-fucosyltransferase_family_protein,sphere_organelles_protein-like_protein,mitogen-activated_protein_kinase_phosphatase_1,20S_proteasome_beta_subunit_PBB2,cytochrome_P450,_family_86,_subfamily_C,_polypeptide_1,cytochrome_P450,_family_86,_subfamily_C,_polypeptide_1,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",1
"O-methyltransferase_1,O-methyltransferase_1,O-methyltransferase_1",1
"Oligosaccharyltransferase_complex/magnesium_transporter_family_protein,protodermal_factor_2",1
"Oxidoreductase_family_protein,UDP-xylosyltransferase_2,[LOW_BITSCORE]_myosin_heavy_chain-like_protein,[LOW_BITSCORE]_dentin_sialophosphoprotein,_putative_(DUF1296),[LOW_BITSCORE]_cytochrome_P450,_family_71,_subfamily_B,_polypeptide_25,Oxidoreductase_family_protein",1
"P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Carbohydrate-binding_X8_domain_superfamily_protein,[LOW_BITSCORE]_evolutionarily_conserved_C-terminal_region_9",1
"P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,Ubiquitin-like_superfamily_protein,[LOW_BITSCORE]_disease_resistance_protein_(TIR-NBS-LRR_class),Lactate/malate_dehydrogenase_family_protein",1
"P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,zinc_finger_(MYND_type)_family_protein_/_programmed_cell_death_2_C-terminal_domain-containing_protein,FUMARASE_2,Ribosomal_protein_L19e_family_protein",1
"PA-domain_containing_subtilase_family_protein,uncharacterized_protein_AT5G66580,cysteine-rich_RECEPTOR-like_kinase",1
"PENTATRICOPEPTIDE_REPEAT_596,chloroplast_RNA_binding_protein,F-box_family_protein,dual_specificity_protein_phosphatase-like_protein,CDPK-related_kinase_1",1
"PLATZ_transcription_factor_family_protein,[LOW_BITSCORE]_HCP-like_superfamily_protein_with_MYND-type_zinc_finger",1
"PRLI-interacting_factor,[LOW_BITSCORE]_F-box_family_protein-like_protein,NB-ARC_domain-containing_disease_resistance_protein,[LOW_BITSCORE]_LRR_and_NB-ARC_domains-containing_disease_resistance_protein,Concanavalin_A-like_lectin_protein_kinase_family_protein,[LOW_BITSCORE]_SAP_domain-containing_protein",1
"PapD-like_superfamily_protein",1
